ENSMUSG00000044033.16	Ccdc141	Gene Expression
ENSMUSG00000105724.1	Gm44360	Gene Expression
ENSMUSG00000042272.17	Sestd1	Gene Expression
ENSMUSG00000084087.1	Gm13650	Gene Expression
ENSMUSG00000081611.1	Gm13651	Gene Expression
ENSMUSG00000085277.1	Gm13943	Gene Expression
ENSMUSG00000082006.1	Gm13649	Gene Expression
ENSMUSG00000027016.17	Zfp385b	Gene Expression
ENSMUSG00000085845.7	Gm13944	Gene Expression
ENSMUSG00000087102.1	Gm13661	Gene Expression
ENSMUSG00000087353.1	Gm13727	Gene Expression
ENSMUSG00000027014.14	Cwc22	Gene Expression
ENSMUSG00000081719.1	Gm13726	Gene Expression
ENSMUSG00000085431.7	4930440I19Rik	Gene Expression
ENSMUSG00000054510.5	Gm14461	Gene Expression
ENSMUSG00000082701.1	Gm14460	Gene Expression
ENSMUSG00000089462.1	Gm23149	Gene Expression
ENSMUSG00000082046.1	Gm14464	Gene Expression
ENSMUSG00000084239.1	Gm14463	Gene Expression
ENSMUSG00000084101.1	Gm17014	Gene Expression
ENSMUSG00000027011.14	Ube2e3	Gene Expression
ENSMUSG00000102286.1	Gm37004	Gene Expression
ENSMUSG00000083950.1	Gm14466	Gene Expression
ENSMUSG00000080984.1	Gm14469	Gene Expression
ENSMUSG00000083691.1	Gm14465	Gene Expression
ENSMUSG00000027009.18	Itga4	Gene Expression
ENSMUSG00000075256.9	Cerkl	Gene Expression
ENSMUSG00000088915.1	Gm22606	Gene Expression
ENSMUSG00000081284.1	Gm13673	Gene Expression
ENSMUSG00000034701.9	Neurod1	Gene Expression
ENSMUSG00000097843.1	Gm26755	Gene Expression
ENSMUSG00000027007.16	Itprid2	Gene Expression
ENSMUSG00000034683.12	Ppp1r1c	Gene Expression
ENSMUSG00000059173.19	Pde1a	Gene Expression
ENSMUSG00000083519.1	Gm13674	Gene Expression
ENSMUSG00000050114.7	Prdx6b	Gene Expression
ENSMUSG00000027006.13	Dnajc10	Gene Expression
ENSMUSG00000085921.1	Gm13752	Gene Expression
ENSMUSG00000027004.3	Frzb	Gene Expression
ENSMUSG00000082494.1	Gm13687	Gene Expression
ENSMUSG00000027002.13	Nckap1	Gene Expression
ENSMUSG00000081487.1	Gm13689	Gene Expression
ENSMUSG00000064669.1	Gm24461	Gene Expression
ENSMUSG00000083284.1	Gm13688	Gene Expression
ENSMUSG00000027001.10	Dusp19	Gene Expression
ENSMUSG00000026999.14	Nup35	Gene Expression
ENSMUSG00000106252.1	Mir684-1	Gene Expression
ENSMUSG00000086436.2	Gm13690	Gene Expression
ENSMUSG00000077404.1	Gm25420	Gene Expression
ENSMUSG00000064193.8	Gm4735	Gene Expression
ENSMUSG00000065141.1	Gm22652	Gene Expression
ENSMUSG00000084107.1	Gm13700	Gene Expression
ENSMUSG00000084297.1	Gm13755	Gene Expression
ENSMUSG00000081566.1	Gm13756	Gene Expression
ENSMUSG00000065261.1	Gm23452	Gene Expression
ENSMUSG00000088194.1	Gm23900	Gene Expression
ENSMUSG00000070866.4	Zfp804a	Gene Expression
ENSMUSG00000082666.1	Gm13677	Gene Expression
ENSMUSG00000087061.1	A130030D18Rik	Gene Expression
ENSMUSG00000080979.3	Gm13675	Gene Expression
ENSMUSG00000083804.1	Gm13676	Gene Expression
ENSMUSG00000081122.1	Gm13678	Gene Expression
ENSMUSG00000075249.12	Fsip2	Gene Expression
ENSMUSG00000102082.1	Gm28675	Gene Expression
ENSMUSG00000081400.1	Gm13680	Gene Expression
ENSMUSG00000083291.3	Gm13679	Gene Expression
ENSMUSG00000080925.1	Gm13682	Gene Expression
ENSMUSG00000083389.1	Gm13681	Gene Expression
ENSMUSG00000080949.1	Gm13683	Gene Expression
ENSMUSG00000082460.1	Gm13685	Gene Expression
ENSMUSG00000027091.14	Zc3h15	Gene Expression
ENSMUSG00000085450.1	Gm13686	Gene Expression
ENSMUSG00000027087.11	Itgav	Gene Expression
ENSMUSG00000085335.1	Gm13684	Gene Expression
ENSMUSG00000081801.1	Dnmt3l-ps1	Gene Expression
ENSMUSG00000048388.3	Fam171b	Gene Expression
ENSMUSG00000034552.8	Zswim2	Gene Expression
ENSMUSG00000094125.1	Gm13698	Gene Expression
ENSMUSG00000094336.1	Gm13693	Gene Expression
ENSMUSG00000096729.1	Gm13695	Gene Expression
ENSMUSG00000096484.1	Gm13696	Gene Expression
ENSMUSG00000096337.1	Gm13694	Gene Expression
ENSMUSG00000095824.1	Gm13697	Gene Expression
ENSMUSG00000079247.2	Gm13691	Gene Expression
ENSMUSG00000084359.1	Gm13692	Gene Expression
ENSMUSG00000081980.1	Gm13702	Gene Expression
ENSMUSG00000093115.1	Gm25972	Gene Expression
ENSMUSG00000084198.1	Gm13711	Gene Expression
ENSMUSG00000059588.13	Calcrl	Gene Expression
ENSMUSG00000027082.15	Tfpi	Gene Expression
ENSMUSG00000087362.7	Gm13710	Gene Expression
ENSMUSG00000034101.14	Ctnnd1	Gene Expression
ENSMUSG00000101645.1	Gm28635	Gene Expression
ENSMUSG00000086598.9	Btbd18	Gene Expression
ENSMUSG00000076437.10	Selenoh	Gene Expression
ENSMUSG00000050043.16	Tmx2	Gene Expression
ENSMUSG00000027080.6	Med19	Gene Expression
ENSMUSG00000034075.10	Zdhhc5	Gene Expression
ENSMUSG00000077382.1	n-R5s200	Gene Expression
ENSMUSG00000099206.1	Gm27942	Gene Expression
ENSMUSG00000027079.15	Clp1	Gene Expression
ENSMUSG00000034059.13	Ypel4	Gene Expression
ENSMUSG00000065484.1	Mir130a	Gene Expression
ENSMUSG00000097187.1	Gm19426	Gene Expression
ENSMUSG00000023224.12	Serping1	Gene Expression
ENSMUSG00000027078.14	Ube2l6	Gene Expression
ENSMUSG00000027077.7	Smtnl1	Gene Expression
ENSMUSG00000027076.10	Timm10	Gene Expression
ENSMUSG00000027075.16	Slc43a1	Gene Expression
ENSMUSG00000050896.12	Rtn4rl2	Gene Expression
ENSMUSG00000092843.1	Gm24332	Gene Expression
ENSMUSG00000027074.14	Slc43a3	Gene Expression
ENSMUSG00000027073.5	Prg2	Gene Expression
ENSMUSG00000027072.13	Prg3	Gene Expression
ENSMUSG00000027071.14	P2rx3	Gene Expression
ENSMUSG00000027067.16	Ssrp1	Gene Expression
ENSMUSG00000033955.12	Tnks1bp1	Gene Expression
ENSMUSG00000086969.1	4930443O20Rik	Gene Expression
ENSMUSG00000044338.9	Aplnr	Gene Expression
ENSMUSG00000082534.1	Gm13712	Gene Expression
ENSMUSG00000085135.7	Gm13713	Gene Expression
ENSMUSG00000075224.10	Lrrc55	Gene Expression
ENSMUSG00000086905.1	Gm13716	Gene Expression
ENSMUSG00000085025.1	Gm13715	Gene Expression
ENSMUSG00000081014.1	Gm13714	Gene Expression
ENSMUSG00000075223.4	Olfr987	Gene Expression
ENSMUSG00000075222.5	Olfr988	Gene Expression
ENSMUSG00000111597.1	Olfr989-ps1	Gene Expression
ENSMUSG00000082712.2	Olfr990-ps1	Gene Expression
ENSMUSG00000110978.1	Olfr991-ps1	Gene Expression
ENSMUSG00000075221.3	Olfr992	Gene Expression
ENSMUSG00000075220.1	Olfr993	Gene Expression
ENSMUSG00000087973.1	Gm23716	Gene Expression
ENSMUSG00000075219.3	Olfr994	Gene Expression
ENSMUSG00000075218.3	Olfr995	Gene Expression
ENSMUSG00000075217.1	4833423E24Rik	Gene Expression
ENSMUSG00000111179.1	Olfr996	Gene Expression
ENSMUSG00000081047.2	Olfr997-ps1	Gene Expression
ENSMUSG00000111454.2	Olfr998	Gene Expression
ENSMUSG00000081955.2	Olfr999-ps1	Gene Expression
ENSMUSG00000075215.2	Olfr1000	Gene Expression
ENSMUSG00000111566.1	Olfr1001-ps1	Gene Expression
ENSMUSG00000075214.3	Olfr1002	Gene Expression
ENSMUSG00000082577.2	Olfr1003-ps1	Gene Expression
ENSMUSG00000083358.2	Olfr1004-ps1	Gene Expression
ENSMUSG00000075212.5	Olfr154	Gene Expression
ENSMUSG00000110810.1	Olfr1005-ps1	Gene Expression
ENSMUSG00000075211.4	Olfr1006	Gene Expression
ENSMUSG00000110855.1	Olfr1007-ps1	Gene Expression
ENSMUSG00000050603.1	Olfr1008	Gene Expression
ENSMUSG00000043226.5	Olfr1009	Gene Expression
ENSMUSG00000110879.2	Olfr1010	Gene Expression
ENSMUSG00000075210.4	Olfr1012	Gene Expression
ENSMUSG00000053287.4	Olfr1013	Gene Expression
ENSMUSG00000059379.3	Olfr1014	Gene Expression
ENSMUSG00000111120.1	Gm49332	Gene Expression
ENSMUSG00000033850.5	Olfr1015	Gene Expression
ENSMUSG00000075209.3	Olfr1016	Gene Expression
ENSMUSG00000081057.2	Olfr1017-ps1	Gene Expression
ENSMUSG00000083029.1	Gm13720	Gene Expression
ENSMUSG00000043892.3	Olfr1018	Gene Expression
ENSMUSG00000075208.6	Olfr1019	Gene Expression
ENSMUSG00000046975.7	Olfr1020	Gene Expression
ENSMUSG00000082754.2	Olfr1021-ps1	Gene Expression
ENSMUSG00000057761.1	Olfr1022	Gene Expression
ENSMUSG00000064805.1	Gm24037	Gene Expression
ENSMUSG00000050128.5	Olfr1023	Gene Expression
ENSMUSG00000111834.1	Gm40020	Gene Expression
ENSMUSG00000075206.1	Olfr1024	Gene Expression
ENSMUSG00000058884.6	Olfr1025-ps1	Gene Expression
ENSMUSG00000042863.5	Olfr1026	Gene Expression
ENSMUSG00000082892.2	Olfr1027-ps1	Gene Expression
ENSMUSG00000057207.2	Olfr1028	Gene Expression
ENSMUSG00000059873.4	Olfr1029	Gene Expression
ENSMUSG00000044923.4	Olfr1030	Gene Expression
ENSMUSG00000043267.3	Olfr1031	Gene Expression
ENSMUSG00000042796.2	Olfr1032	Gene Expression
ENSMUSG00000045392.8	Olfr1033	Gene Expression
ENSMUSG00000102091.2	Olfr1034	Gene Expression
ENSMUSG00000083418.2	Olfr1035-ps1	Gene Expression
ENSMUSG00000099820.2	Olfr1036	Gene Expression
ENSMUSG00000075205.5	Olfr1037	Gene Expression
ENSMUSG00000083594.1	Gm13722	Gene Expression
ENSMUSG00000050577.8	Olfr1038-ps	Gene Expression
ENSMUSG00000075204.3	Olfr1039	Gene Expression
ENSMUSG00000075203.1	Olfr1040	Gene Expression
ENSMUSG00000111802.1	Olfr1041-ps1	Gene Expression
ENSMUSG00000075202.5	Olfr1042	Gene Expression
ENSMUSG00000075201.2	Olfr1043	Gene Expression
ENSMUSG00000075200.2	Olfr1044	Gene Expression
ENSMUSG00000075199.3	Olfr52	Gene Expression
ENSMUSG00000075198.2	Olfr1045	Gene Expression
ENSMUSG00000075197.3	Olfr1046	Gene Expression
ENSMUSG00000075196.3	Olfr1047	Gene Expression
ENSMUSG00000075195.3	Olfr1048	Gene Expression
ENSMUSG00000075194.3	Olfr1049	Gene Expression
ENSMUSG00000083969.1	Olfr1050-ps1	Gene Expression
ENSMUSG00000075193.2	Olfr1051	Gene Expression
ENSMUSG00000047149.5	Olfr1052	Gene Expression
ENSMUSG00000075192.4	Olfr1053	Gene Expression
ENSMUSG00000083864.1	Gm13719	Gene Expression
ENSMUSG00000075190.2	Olfr1054	Gene Expression
ENSMUSG00000111716.1	Gm48554	Gene Expression
ENSMUSG00000075189.5	Olfr1055	Gene Expression
ENSMUSG00000075188.4	Olfr1056	Gene Expression
ENSMUSG00000075187.2	Olfr1057	Gene Expression
ENSMUSG00000075186.4	Olfr1058	Gene Expression
ENSMUSG00000111384.1	Olfr1059-ps1	Gene Expression
ENSMUSG00000111010.1	Gm20734	Gene Expression
ENSMUSG00000100458.2	Olfr1060-ps1	Gene Expression
ENSMUSG00000075185.1	Olfr1061	Gene Expression
ENSMUSG00000090059.4	Olfr1062	Gene Expression
ENSMUSG00000084117.3	Olfr1063-ps1	Gene Expression
ENSMUSG00000110878.1	Olfr1064-ps1	Gene Expression
ENSMUSG00000111306.2	Olfr1065	Gene Expression
ENSMUSG00000075181.1	Olfr1066	Gene Expression
ENSMUSG00000080752.2	Olfr1069-ps1	Gene Expression
ENSMUSG00000111643.1	Gm48628	Gene Expression
ENSMUSG00000111736.1	Olfr1070-ps1	Gene Expression
ENSMUSG00000111772.2	Olfr228	Gene Expression
ENSMUSG00000111518.1	Olfr1073-ps1	Gene Expression
ENSMUSG00000082547.2	Olfr1073-ps1	Gene Expression
ENSMUSG00000110999.1	Olfr1075-ps1	Gene Expression
ENSMUSG00000111105.1	Gm5023	Gene Expression
ENSMUSG00000060742.1	Olfr1076	Gene Expression
ENSMUSG00000111678.2	Olfr1077-ps1	Gene Expression
ENSMUSG00000080924.1	Olfr1078-ps1	Gene Expression
ENSMUSG00000075179.3	Olfr1079	Gene Expression
ENSMUSG00000110912.1	Olfr1080	Gene Expression
ENSMUSG00000080986.1	Olfr1081-ps1	Gene Expression
ENSMUSG00000111689.1	Olfr1082	Gene Expression
ENSMUSG00000068824.4	Olfr1083-ps	Gene Expression
ENSMUSG00000110804.1	Olfr1084	Gene Expression
ENSMUSG00000075176.3	Olfr1085	Gene Expression
ENSMUSG00000075175.2	Olfr1086	Gene Expression
ENSMUSG00000075174.2	Olfr1087	Gene Expression
ENSMUSG00000110953.1	Olfr1088-ps1	Gene Expression
ENSMUSG00000111711.1	Olfr1089	Gene Expression
ENSMUSG00000075172.3	Olfr1090	Gene Expression
ENSMUSG00000111493.1	Olfr1091-ps1	Gene Expression
ENSMUSG00000111295.1	Olfr1092-ps1	Gene Expression
ENSMUSG00000047969.5	Olfr1093	Gene Expression
ENSMUSG00000078420.6	Olfr141	Gene Expression
ENSMUSG00000044213.4	Olfr1094	Gene Expression
ENSMUSG00000075171.3	Olfr1095	Gene Expression
ENSMUSG00000086338.2	Gm13723	Gene Expression
ENSMUSG00000075170.4	Olfr1097	Gene Expression
ENSMUSG00000075169.5	Olfr1098	Gene Expression
ENSMUSG00000111322.1	Gm48002	Gene Expression
ENSMUSG00000075168.4	Olfr1099	Gene Expression
ENSMUSG00000070875.5	Olfr1100	Gene Expression
ENSMUSG00000075167.3	Olfr1101	Gene Expression
ENSMUSG00000049843.6	Olfr1102	Gene Expression
ENSMUSG00000083147.2	Olfr1103-ps1	Gene Expression
ENSMUSG00000075166.2	Olfr1104	Gene Expression
ENSMUSG00000075165.3	Olfr1105	Gene Expression
ENSMUSG00000075164.2	Olfr1106	Gene Expression
ENSMUSG00000075163.5	Olfr1107	Gene Expression
ENSMUSG00000110886.1	Olfr1108-ps1	Gene Expression
ENSMUSG00000075161.3	Olfr1109	Gene Expression
ENSMUSG00000075160.3	Olfr259	Gene Expression
ENSMUSG00000081610.1	Gm13733	Gene Expression
ENSMUSG00000075159.5	Olfr1110	Gene Expression
ENSMUSG00000075158.5	Olfr1111	Gene Expression
ENSMUSG00000081041.1	Nlk-ps1	Gene Expression
ENSMUSG00000044487.2	Olfr1112	Gene Expression
ENSMUSG00000081168.1	Gm13730	Gene Expression
ENSMUSG00000070857.4	Olfr1113	Gene Expression
ENSMUSG00000111248.1	Olfr1114-ps1	Gene Expression
ENSMUSG00000081853.1	Gm13735	Gene Expression
ENSMUSG00000070856.5	Olfr1115	Gene Expression
ENSMUSG00000098776.1	Gm27438	Gene Expression
ENSMUSG00000084043.1	Gm13732	Gene Expression
ENSMUSG00000070855.8	Olfr1116	Gene Expression
ENSMUSG00000082225.1	Gm13728	Gene Expression
ENSMUSG00000089732.5	Olfr1117-ps1	Gene Expression
ENSMUSG00000083550.1	Gm13729	Gene Expression
ENSMUSG00000083706.3	Olfr1118	Gene Expression
ENSMUSG00000083211.1	Gm13737	Gene Expression
ENSMUSG00000081907.1	Gm13731	Gene Expression
ENSMUSG00000111093.1	Olfr1119-ps1	Gene Expression
ENSMUSG00000081234.3	Olfr1120	Gene Expression
ENSMUSG00000070852.2	Olfr1121	Gene Expression
ENSMUSG00000047594.4	Olfr1122	Gene Expression
ENSMUSG00000082028.1	Gm1826	Gene Expression
ENSMUSG00000043274.4	Olfr1123	Gene Expression
ENSMUSG00000050772.2	Olfr1124	Gene Expression
ENSMUSG00000058194.3	Olfr1126	Gene Expression
ENSMUSG00000025839.3	Pramel7	Gene Expression
ENSMUSG00000025838.12	Pramel6	Gene Expression
ENSMUSG00000081762.1	Gm13738	Gene Expression
ENSMUSG00000083267.2	Olfr1127-ps1	Gene Expression
ENSMUSG00000082908.4	Gm13736	Gene Expression
ENSMUSG00000061520.4	Olfr153	Gene Expression
ENSMUSG00000075156.4	Olfr1128	Gene Expression
ENSMUSG00000082417.1	Gm13740	Gene Expression
ENSMUSG00000081132.1	Gm13744	Gene Expression
ENSMUSG00000083688.1	Gm13743	Gene Expression
ENSMUSG00000062272.4	Olfr1129	Gene Expression
ENSMUSG00000059205.5	Olfr1130	Gene Expression
ENSMUSG00000068819.3	Olfr1131	Gene Expression
ENSMUSG00000068818.5	Olfr1132	Gene Expression
ENSMUSG00000082428.1	Gm13742	Gene Expression
ENSMUSG00000075155.2	Olfr1133	Gene Expression
ENSMUSG00000111747.2	Olfr1134	Gene Expression
ENSMUSG00000075153.2	Olfr1135	Gene Expression
ENSMUSG00000075151.6	Olfr1136	Gene Expression
ENSMUSG00000075150.2	Olfr1137	Gene Expression
ENSMUSG00000075149.2	Olfr1138	Gene Expression
ENSMUSG00000068817.5	Olfr1140	Gene Expression
ENSMUSG00000111543.1	Olfr1139-ps1	Gene Expression
ENSMUSG00000075148.1	Olfr1141	Gene Expression
ENSMUSG00000068816.3	Olfr152	Gene Expression
ENSMUSG00000111455.1	Olfr1142-ps1	Gene Expression
ENSMUSG00000068815.3	Olfr1143	Gene Expression
ENSMUSG00000082227.4	Olfr1144-ps1	Gene Expression
ENSMUSG00000068814.2	Olfr1145	Gene Expression
ENSMUSG00000083185.2	Olfr1146-ps1	Gene Expression
ENSMUSG00000081908.2	Olfr1147-ps1	Gene Expression
ENSMUSG00000061875.2	Olfr1148	Gene Expression
ENSMUSG00000082982.2	Olfr1149-ps1	Gene Expression
ENSMUSG00000070853.5	Olfr1150-ps1	Gene Expression
ENSMUSG00000047039.4	Olfr1151	Gene Expression
ENSMUSG00000045225.4	Olfr1152	Gene Expression
ENSMUSG00000082056.1	Gm13745	Gene Expression
ENSMUSG00000048197.4	Olfr1153	Gene Expression
ENSMUSG00000075146.2	Olfr1154	Gene Expression
ENSMUSG00000075145.2	Olfr1155	Gene Expression
ENSMUSG00000075144.5	Olfr1156	Gene Expression
ENSMUSG00000075143.5	Olfr1157	Gene Expression
ENSMUSG00000075142.1	Olfr74	Gene Expression
ENSMUSG00000062793.6	Olfr1158	Gene Expression
ENSMUSG00000081345.2	Olfr1159-ps1	Gene Expression
ENSMUSG00000075141.5	Olfr1160	Gene Expression
ENSMUSG00000045150.5	Olfr1161	Gene Expression
ENSMUSG00000075140.4	Olfr73	Gene Expression
ENSMUSG00000075139.3	Olfr1162	Gene Expression
ENSMUSG00000075137.4	Olfr1163	Gene Expression
ENSMUSG00000075136.4	Olfr1164	Gene Expression
ENSMUSG00000046590.3	Olfr1165-ps	Gene Expression
ENSMUSG00000101078.3	Olfr1166	Gene Expression
ENSMUSG00000100899.2	Olfr1167	Gene Expression
ENSMUSG00000061342.5	Olfr1168	Gene Expression
ENSMUSG00000084405.2	Olfr1169-ps1	Gene Expression
ENSMUSG00000075133.2	Olfr1170	Gene Expression
ENSMUSG00000082010.3	Olfr1171-ps1	Gene Expression
ENSMUSG00000082237.2	Olfr1172-ps1	Gene Expression
ENSMUSG00000075132.2	Olfr1173	Gene Expression
ENSMUSG00000080713.3	Olfr1174-ps	Gene Expression
ENSMUSG00000083855.6	Olfr1175-ps	Gene Expression
ENSMUSG00000050023.4	Olfr1176	Gene Expression
ENSMUSG00000075128.7	Olfr1177-ps	Gene Expression
ENSMUSG00000056995.3	Olfr1178	Gene Expression
ENSMUSG00000075127.2	Olfr1179	Gene Expression
ENSMUSG00000081836.3	Olfr1180	Gene Expression
ENSMUSG00000075125.2	Olfr1181	Gene Expression
ENSMUSG00000090097.8	Gm13757	Gene Expression
ENSMUSG00000049372.11	Olfr1183	Gene Expression
ENSMUSG00000051424.2	Olfr1184	Gene Expression
ENSMUSG00000057735.6	Olfr1185-ps1	Gene Expression
ENSMUSG00000082882.2	Olfr1186	Gene Expression
ENSMUSG00000068810.5	Olfr1187-ps1	Gene Expression
ENSMUSG00000068809.4	Olfr1188	Gene Expression
ENSMUSG00000081073.1	Gm13758	Gene Expression
ENSMUSG00000068808.2	Olfr1189	Gene Expression
ENSMUSG00000111196.1	Gm47581	Gene Expression
ENSMUSG00000075126.4	Olfr475-ps1	Gene Expression
ENSMUSG00000081948.4	Olfr1191-ps1	Gene Expression
ENSMUSG00000111590.2	Olfr1192-ps1	Gene Expression
ENSMUSG00000060827.2	Olfr1193	Gene Expression
ENSMUSG00000075121.2	Olfr1195	Gene Expression
ENSMUSG00000075120.4	Olfr1196	Gene Expression
ENSMUSG00000075119.2	Olfr1197	Gene Expression
ENSMUSG00000075117.3	Olfr1198	Gene Expression
ENSMUSG00000089892.3	Olfr1199	Gene Expression
ENSMUSG00000075115.3	Olfr1200	Gene Expression
ENSMUSG00000059023.2	Olfr1201	Gene Expression
ENSMUSG00000064084.2	Olfr1202	Gene Expression
ENSMUSG00000057447.2	Olfr1205	Gene Expression
ENSMUSG00000061798.2	Olfr1204	Gene Expression
ENSMUSG00000062757.2	Olfr1206	Gene Expression
ENSMUSG00000075114.4	Olfr1208	Gene Expression
ENSMUSG00000075113.2	Olfr1209	Gene Expression
ENSMUSG00000075112.2	Olfr1211	Gene Expression
ENSMUSG00000048226.5	Olfr1212	Gene Expression
ENSMUSG00000075111.11	Gm13762	Gene Expression
ENSMUSG00000075110.2	Olfr1214	Gene Expression
ENSMUSG00000100016.3	Olfr1215	Gene Expression
ENSMUSG00000075107.3	Olfr1216	Gene Expression
ENSMUSG00000101391.3	Olfr1217	Gene Expression
ENSMUSG00000075105.3	Olfr1218	Gene Expression
ENSMUSG00000075104.3	Olfr1219	Gene Expression
ENSMUSG00000101480.3	Olfr1220	Gene Expression
ENSMUSG00000075102.2	Olfr1221	Gene Expression
ENSMUSG00000075101.4	Olfr1222	Gene Expression
ENSMUSG00000075100.4	Olfr1223	Gene Expression
ENSMUSG00000075099.2	Olfr1224-ps1	Gene Expression
ENSMUSG00000101918.2	Olfr1225	Gene Expression
ENSMUSG00000082581.2	Gm13761	Gene Expression
ENSMUSG00000075097.3	Olfr1226	Gene Expression
ENSMUSG00000111787.1	Gm5035	Gene Expression
ENSMUSG00000111557.1	Gm18164	Gene Expression
ENSMUSG00000111095.1	Gm18165	Gene Expression
ENSMUSG00000111578.1	Gm18166	Gene Expression
ENSMUSG00000111460.1	Olfr1227-ps1	Gene Expression
ENSMUSG00000099486.3	Olfr1228	Gene Expression
ENSMUSG00000075095.5	Olfr1229	Gene Expression
ENSMUSG00000075094.1	Olfr1230	Gene Expression
ENSMUSG00000075093.3	Olfr1231	Gene Expression
ENSMUSG00000075092.2	Olfr1232	Gene Expression
ENSMUSG00000075091.5	Olfr1233	Gene Expression
ENSMUSG00000075090.4	Olfr1234	Gene Expression
ENSMUSG00000084295.2	Olfr1235-ps1	Gene Expression
ENSMUSG00000111302.1	AL929555.1	Gene Expression
ENSMUSG00000111517.1	Olfr1238	Gene Expression
ENSMUSG00000075088.2	Olfr1239	Gene Expression
ENSMUSG00000111174.1	Olfr1240	Gene Expression
ENSMUSG00000075086.2	Olfr1241	Gene Expression
ENSMUSG00000075085.6	Olfr1242	Gene Expression
ENSMUSG00000075084.3	Olfr1243	Gene Expression
ENSMUSG00000111029.1	Olfr1244-ps1	Gene Expression
ENSMUSG00000111456.1	Olfr1245	Gene Expression
ENSMUSG00000111715.1	Olfr1246	Gene Expression
ENSMUSG00000075081.6	Olfr1247	Gene Expression
ENSMUSG00000111239.1	Olfr1248	Gene Expression
ENSMUSG00000075079.3	Olfr1249	Gene Expression
ENSMUSG00000075078.5	Olfr1250	Gene Expression
ENSMUSG00000111567.1	Olfr1251	Gene Expression
ENSMUSG00000110819.1	Olfr1252	Gene Expression
ENSMUSG00000075075.2	Olfr1253	Gene Expression
ENSMUSG00000075074.3	Olfr1254	Gene Expression
ENSMUSG00000045148.5	Olfr1255	Gene Expression
ENSMUSG00000075073.3	Olfr1256	Gene Expression
ENSMUSG00000075072.3	Olfr48	Gene Expression
ENSMUSG00000049057.4	Olfr1257	Gene Expression
ENSMUSG00000049149.9	Olfr1258	Gene Expression
ENSMUSG00000068806.5	Olfr1259	Gene Expression
ENSMUSG00000042894.11	Olfr1260	Gene Expression
ENSMUSG00000061295.5	Olfr1261	Gene Expression
ENSMUSG00000051313.12	Olfr1262	Gene Expression
ENSMUSG00000059112.6	Olfr1263	Gene Expression
ENSMUSG00000075069.3	Olfr1264	Gene Expression
ENSMUSG00000059910.4	Olfr1265	Gene Expression
ENSMUSG00000075068.3	Olfr140	Gene Expression
ENSMUSG00000111071.1	Olfr1266-ps1	Gene Expression
ENSMUSG00000075067.4	Olfr1267-ps1	Gene Expression
ENSMUSG00000082574.3	Olfr1268-ps1	Gene Expression
ENSMUSG00000084336.2	Olfr1269	Gene Expression
ENSMUSG00000075066.7	Olfr32	Gene Expression
ENSMUSG00000075065.5	Olfr1270	Gene Expression
ENSMUSG00000091703.2	Gm4222	Gene Expression
ENSMUSG00000080223.2	Gm13768	Gene Expression
ENSMUSG00000075064.5	Olfr1506	Gene Expression
ENSMUSG00000093625.1	Gm18953	Gene Expression
ENSMUSG00000075063.2	Olfr142	Gene Expression
ENSMUSG00000075062.4	Olfr1271	Gene Expression
ENSMUSG00000075061.2	Olfr1272	Gene Expression
ENSMUSG00000080809.3	Olfr1273-ps	Gene Expression
ENSMUSG00000089859.5	Gm13769	Gene Expression
ENSMUSG00000085547.4	Gm13767	Gene Expression
ENSMUSG00000082980.5	Olfr1274-ps	Gene Expression
ENSMUSG00000025314.16	Ptprj	Gene Expression
ENSMUSG00000085471.1	4933423P22Rik	Gene Expression
ENSMUSG00000051329.13	Nup160	Gene Expression
ENSMUSG00000008200.14	Fnbp4	Gene Expression
ENSMUSG00000080873.3	Rpl30-ps3	Gene Expression
ENSMUSG00000040812.14	Agbl2	Gene Expression
ENSMUSG00000080977.1	Gm13772	Gene Expression
ENSMUSG00000027282.17	Mtch2	Gene Expression
ENSMUSG00000040794.5	C1qtnf4	Gene Expression
ENSMUSG00000005510.9	Ndufs3	Gene Expression
ENSMUSG00000005505.12	Kbtbd4	Gene Expression
ENSMUSG00000063235.16	Ptpmt1	Gene Expression
ENSMUSG00000091037.1	Gm17661	Gene Expression
ENSMUSG00000005506.16	Celf1	Gene Expression
ENSMUSG00000082108.3	Gm13777	Gene Expression
ENSMUSG00000002104.11	Rapsn	Gene Expression
ENSMUSG00000086495.7	Gm13778	Gene Expression
ENSMUSG00000002102.15	Psmc3	Gene Expression
ENSMUSG00000002105.15	Slc39a13	Gene Expression
ENSMUSG00000002111.8	Spi1	Gene Expression
ENSMUSG00000002100.15	Mybpc3	Gene Expression
ENSMUSG00000040687.16	Madd	Gene Expression
ENSMUSG00000002108.10	Nr1h3	Gene Expression
ENSMUSG00000086206.1	Gm13783	Gene Expression
ENSMUSG00000088018.1	Gm23390	Gene Expression
ENSMUSG00000002103.15	Acp2	Gene Expression
ENSMUSG00000002109.14	Ddb2	Gene Expression
ENSMUSG00000097868.1	A330069E16Rik	Gene Expression
ENSMUSG00000097317.1	Gm17281	Gene Expression
ENSMUSG00000027257.13	Pacsin3	Gene Expression
ENSMUSG00000027255.14	Arfgap2	Gene Expression
ENSMUSG00000040591.18	1110051M20Rik	Gene Expression
ENSMUSG00000081248.1	Gm13787	Gene Expression
ENSMUSG00000080507.2	Gm22071	Gene Expression
ENSMUSG00000027253.15	Lrp4	Gene Expression
