,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_1,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_2,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_3,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_4,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_5,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_6,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_7,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_8,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_9,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_10,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_11,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_12,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_13,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_14,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_15,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_16,10x_heart_11_parse_heart_13_Topic_1,10x_heart_11_parse_heart_13_Topic_2,10x_heart_11_parse_heart_13_Topic_3,10x_heart_11_parse_heart_13_Topic_4,10x_heart_11_parse_heart_13_Topic_5,10x_heart_11_parse_heart_13_Topic_6,10x_heart_11_parse_heart_13_Topic_7,10x_heart_11_parse_heart_13_Topic_8,10x_heart_11_parse_heart_13_Topic_9,10x_heart_11_parse_heart_13_Topic_10,10x_heart_11_parse_heart_13_Topic_11,10x_heart_11_parse_heart_13_Topic_12,10x_heart_11_parse_heart_13_Topic_13,10x_heart_11_parse_heart_13_Topic_14,10x_heart_11_parse_heart_13_Topic_15,10x_heart_11_parse_heart_13_Topic_16,10x_heart_11_parse_heart_13_Topic_17,10x_hipp_13_parse_hipp_12_Topic_1,10x_hipp_13_parse_hipp_12_Topic_2,10x_hipp_13_parse_hipp_12_Topic_3,10x_hipp_13_parse_hipp_12_Topic_4,10x_hipp_13_parse_hipp_12_Topic_5,10x_hipp_13_parse_hipp_12_Topic_6,10x_hipp_13_parse_hipp_12_Topic_7,10x_hipp_13_parse_hipp_12_Topic_8,10x_hipp_13_parse_hipp_12_Topic_9,10x_hipp_13_parse_hipp_12_Topic_10,10x_hipp_13_parse_hipp_12_Topic_11,10x_hipp_13_parse_hipp_12_Topic_12,10x_hipp_13_parse_hipp_12_Topic_13,10x_hipp_13_parse_hipp_12_Topic_14,10x_cortex_14_parse_cortex_13_Topic_1,10x_cortex_14_parse_cortex_13_Topic_2,10x_cortex_14_parse_cortex_13_Topic_3,10x_cortex_14_parse_cortex_13_Topic_4,10x_cortex_14_parse_cortex_13_Topic_5,10x_cortex_14_parse_cortex_13_Topic_6,10x_cortex_14_parse_cortex_13_Topic_7,10x_cortex_14_parse_cortex_13_Topic_8,10x_cortex_14_parse_cortex_13_Topic_9,10x_cortex_14_parse_cortex_13_Topic_10,10x_cortex_14_parse_cortex_13_Topic_11,10x_cortex_14_parse_cortex_13_Topic_12,10x_cortex_14_parse_cortex_13_Topic_13,10x_cortex_14_parse_cortex_13_Topic_14,10x_cortex_14_parse_cortex_13_Topic_15,10x_cortex_14_parse_cortex_13_Topic_16,10x_adrenal_15_parse_adrenal_13_Topic_1,10x_adrenal_15_parse_adrenal_13_Topic_2,10x_adrenal_15_parse_adrenal_13_Topic_3,10x_adrenal_15_parse_adrenal_13_Topic_4,10x_adrenal_15_parse_adrenal_13_Topic_5,10x_adrenal_15_parse_adrenal_13_Topic_6,10x_adrenal_15_parse_adrenal_13_Topic_7,10x_adrenal_15_parse_adrenal_13_Topic_8,10x_adrenal_15_parse_adrenal_13_Topic_9,10x_adrenal_15_parse_adrenal_13_Topic_10,10x_adrenal_15_parse_adrenal_13_Topic_11,10x_adrenal_15_parse_adrenal_13_Topic_12,10x_adrenal_15_parse_adrenal_13_Topic_13,10x_adrenal_15_parse_adrenal_13_Topic_14,10x_adrenal_15_parse_adrenal_13_Topic_15,10x_adrenal_15_parse_adrenal_13_Topic_16,10x_adrenal_15_parse_adrenal_13_Topic_17,10x_adrenal_15_parse_adrenal_13_Topic_18,10x_adrenal_15_parse_adrenal_13_Topic_19
10x_heart_11_parse_heart_13_Topic_10,0.484795178137712,0.2808428162948655,0.6586514729518199,0.2901971054723179,0.37917870776960183,0.33352895394716153,0.32334143677327154,0.3441128393010129,0.28466559532001556,0.27806220085740707,0.2128605314539419,0.30005178659313836,0.38228999710299494,0.42251199620591906,0.3210553323115304,0.42066046843249083,0.2889264939517414,0.4367921891961395,0.25857451872456183,0.3597686575839443,0.4225669027090777,0.23473519655788921,0.3117775513394947,0.2921548473256834,0.2570916861398205,1.0,0.34047618557804404,0.31400061932350476,0.33913046551490367,0.289175875562367,0.9626614797434555,0.37561805275313187,0.34334684796559145,0.23003261005751363,0.2319422087985008,0.36227354540537426,0.28220139328783733,0.35678789982850256,0.1757716261132356,0.38582347710217135,0.21405695349783782,0.2442146501431519,0.21319114040467813,0.4151502712400019,0.23110511986334903,0.20103790490666362,0.05761453096853886,0.2938704201626656,0.21415469543011123,0.21252694506221026,0.1954575146284927,0.4090065462140482,0.45504534644041916,0.2729768537122188,0.2096616550404743,0.1855357017149165,0.17238667087166049,0.4046191722628011,0.191727497673417,0.22024119183901447,0.23189467882712167,0.161111065782517,0.22784284807464794,0.36026762323652173,0.28789246124476753,0.30330340917404586,0.2867620521272005,0.20995680314773146,0.29497892906109,0.2676787539319434,0.26555894791836576,0.2546640293556206,0.2638792130903693,0.41674176629748483,0.27968429507741654,0.6018938067578075,0.28740321503791044,0.32767927800311547,0.42579230514417243,0.34473874626545364,0.28839871088151225,0.27741833603486665
10x_heart_11_parse_heart_13_Topic_11,0.5394431832313716,0.7200892860867044,0.17977627471343294,0.5503570463049171,0.5871929107669205,0.7496994641792418,0.5140671934996132,0.5078352055764375,0.5334020921601893,0.4753011353735006,0.39598488894665973,0.5496036986746221,0.5021879977647695,0.630645517202982,0.5756288751963453,0.13235143440926667,0.5905270400151578,0.813516332746039,0.47003002695852714,0.4268832145732252,0.5263214831767862,0.2710544383377781,0.5096787028186418,0.5666339473529325,0.5792330597215417,0.34047618557804404,1.0,0.6056968480183883,0.994821513822664,0.4840321877891349,0.32618023697152965,0.7984912154676501,0.37377508715408325,0.5538648612947908,0.5429532289990305,0.4981291709925625,0.4727310342079154,0.4240220815975475,0.4842440016400107,0.4373570434499807,0.5090435832272373,0.5033492709179924,0.5050080133663226,0.501901267872173,0.4720309682752861,0.5166569843483836,0.1898511004889386,0.45728471379444413,0.45999243230807685,0.5610309992364678,0.5201461156817537,0.5101296350975242,0.34357568571410113,0.46109405217835353,0.46469768521133625,0.48736748942245756,0.4602232030736446,0.45507437052358335,0.4265840700342496,0.5348876440715099,0.5117985437819271,0.44660170415022815,0.42483755042982085,0.41047680636743855,0.49377526625529633,0.5919038976511046,0.5810174656732338,0.24073951493194112,0.5632609488237672,0.5604342616472873,0.4906605937614673,0.5765853296899665,0.4299223467339808,0.41523798972700776,0.5758757217315706,0.2575011156874101,0.43283512182700923,0.595100497113007,0.5131114610467249,0.5610192527650576,0.4920217116977431,0.49193498508983513
10x_heart_11_parse_heart_13_Topic_12,0.601055860544155,0.6121742918690561,0.21765869039884833,0.7976129424209669,0.6828029255564533,0.5293924019778382,0.8082919735490248,0.7132723896363696,0.7545866509782908,0.6800733869333159,0.42398011502293587,0.776231235658178,0.8015960904385011,0.6606798576307932,0.7083203436860285,0.15038597933382025,0.8157563190577534,0.6979174703237225,0.6807250254686449,0.7133349979378819,0.6929347578695084,0.46380955615232566,0.8089588474311523,0.8149341211919724,0.9464519400689387,0.31400061932350476,0.6056968480183883,1.0,0.5987605406213019,0.763690672967825,0.3802671090893561,0.6511132926353703,0.6761069363082893,0.6581961288570157,0.6287404469899431,0.7361096148927126,0.641326674555597,0.6165444875595275,0.5306604567279863,0.6642305161216427,0.5943055459485758,0.5928006264661038,0.6457408329827493,0.8218637613887907,0.6328950242573136,0.5805216758641482,0.2906599163704927,0.6297964330868829,0.6045658974188661,0.6453623067880654,0.5532706622035122,0.8311475437491939,0.5356527525884897,0.6090744104519197,0.6239592787558605,0.6053702112894265,0.5390429382847215,0.6977001267795413,0.5253290884283033,0.7228300134122086,0.6622257625801029,0.5223842683538908,0.574864651269226,0.6755081004764532,0.7994222531861662,0.6387050206508013,0.8203833246027379,0.4067852663871738,0.7400490686829402,0.7424850393309957,0.6495178598196291,0.735698921912125,0.6306207339431009,0.6445142892695738,0.7342759493175043,0.3974619536159505,0.659844713440737,0.8249490640830092,0.8371008453461577,0.6253211827568518,0.6759816687847298,0.6520037312154925
10x_heart_11_parse_heart_13_Topic_13,0.5334054894458621,0.7113171593576796,0.1835858277064809,0.5441483096118903,0.571038586533701,0.7426923479000099,0.5052613733823944,0.497781204649412,0.5354826793571064,0.46022197206812776,0.404897295769752,0.5418604729888886,0.48612089982700346,0.6136679178528445,0.5653630218640495,0.1406197874131202,0.585295458848914,0.8002837461730257,0.4547184829174111,0.40613448482496417,0.5180260314441092,0.2647393796695128,0.5022202270586424,0.5586022120157274,0.5779624664670496,0.33913046551490367,0.994821513822664,0.5987605406213019,1.0,0.47922305524803877,0.32122649906157386,0.8007807467007736,0.35824391226696384,0.5509292089213415,0.5388219527165925,0.4879588920068836,0.4605005326700764,0.4094887436740745,0.47819306935507344,0.4221709147812911,0.5061920771747843,0.5000645627454958,0.4975002528677832,0.49456078533910697,0.4575864348024892,0.5180555015771668,0.18819113816951238,0.44495873230069205,0.4537243302644963,0.5571015803627473,0.5137909486522436,0.5033789260584164,0.33611220973346057,0.44670641226026586,0.45149125097405174,0.4814455088594056,0.45799035641127817,0.4385577080069376,0.4222101896298387,0.5347568650626322,0.5096331477649184,0.44608359111915985,0.4210587839450015,0.3936559082282822,0.4879854439880129,0.5879013773190314,0.5798584973275936,0.23254606826412028,0.5545731276834924,0.5525681047129917,0.4823858056793269,0.5744023593777718,0.4166849906175121,0.40636724434242577,0.5717240227262512,0.2468281312205336,0.41626219433042644,0.5936669808134728,0.5076439293225488,0.5649043410846437,0.47708450193105656,0.4839773690225797
10x_heart_11_parse_heart_13_Topic_14,0.5271618271790235,0.5107193570538703,0.1968613110052403,0.7066471056069028,0.510560216576969,0.4477418427456009,0.9570674016600569,0.5933622688006368,0.7001233691721991,0.6075628820266588,0.3975102272474631,0.7258844757645614,0.612230748778231,0.5063664866577645,0.5877612470138935,0.1338341920602062,0.7048686293648063,0.5180051182954615,0.6135824221031274,0.512006364407675,0.51603713736577,0.3702752698647995,0.9890378158542188,0.7335689166168778,0.738643327079291,0.289175875562367,0.4840321877891349,0.763690672967825,0.47922305524803877,1.0,0.3290425318013801,0.5303103261423541,0.5630961149229331,0.5518476763864771,0.5662328820568316,0.6025404242059831,0.5538160960652608,0.46046317544898074,0.4798588170820186,0.49770665262912317,0.5071875379472457,0.5232453861553914,0.5368146350305183,0.8613297663841266,0.5576149660374616,0.5100427613231955,0.2640172024523193,0.4920506003806282,0.4890470181125035,0.538544726163951,0.4997678246655979,0.8791859479198062,0.41628924459131644,0.5286827239054127,0.5405921983550852,0.5073606251050632,0.47273413253846974,0.5293145480496693,0.438539172479829,0.589236074832375,0.5756685573647181,0.4587787037311002,0.4961403941280118,0.4604116513975004,0.7998526889068938,0.5640076786605227,0.7211357975963705,0.31854343395929785,0.5501384121691553,0.5648646481076558,0.5680286473422633,0.5651160193672294,0.5794914936012965,0.4605100292140828,0.5495263999497546,0.29871609337671434,0.5819990743369795,0.6811535332800649,0.9129277532464255,0.5021197320515796,0.5529604031239097,0.5914996363846288
10x_heart_11_parse_heart_13_Topic_15,0.49406754862227975,0.29302430459483975,0.6110675046405113,0.33000401587297756,0.44174216911275144,0.32539638007318716,0.3750833608294215,0.40316875740846236,0.3077607168150511,0.3287761910009165,0.20547131716500022,0.34754836746560547,0.4743088974382105,0.4754929213106094,0.3655104080812779,0.34066841359902145,0.3283734420464015,0.4707237654186682,0.31121675051350983,0.46724666422904493,0.4837492630010173,0.2838346854815861,0.36286149302509085,0.34014648125350033,0.2966230720111238,0.9626614797434555,0.32618023697152965,0.3802671090893561,0.32122649906157386,0.3290425318013801,1.0,0.37691506968437705,0.44071888732606923,0.2489466843312389,0.25640417266705895,0.4346661549462967,0.33156554237917013,0.4358803165156627,0.20257268247442184,0.47492109392459514,0.23935771250651083,0.26940764248052007,0.24380476009123375,0.4795335661402559,0.276839679833806,0.21858257413398663,0.06363493360609807,0.35984052298613833,0.24900351727896297,0.23097308484571688,0.22715238922276348,0.47373864661910936,0.5452247316666812,0.3236500526941196,0.25078522805732384,0.20976315175929638,0.19983027167887557,0.4993365318371564,0.22944027472299877,0.24877034156639743,0.2634366735763902,0.18766972125333448,0.266860072627922,0.45228362458981697,0.33110112462377583,0.3182040375526619,0.31806769299278703,0.25361314166038773,0.3397357424363021,0.31597039832807705,0.30013740516589316,0.2808475149352426,0.30962177585260753,0.48790270957417436,0.3085643535952519,0.6906454823988973,0.3465065607335025,0.35818083689582625,0.48202144458311247,0.33199419859805746,0.34092763173342344,0.31294363764993516
10x_heart_11_parse_heart_13_Topic_16,0.5298301631825507,0.538564106677762,0.22748735730967873,0.5618095161369749,0.5444735810865842,0.5925239576465885,0.5415853385343653,0.5471751376934872,0.5688508253275274,0.4719531885648952,0.4308995143035713,0.6306725997792587,0.5357239442193056,0.574447635198262,0.5720938091016059,0.18373439934184543,0.6049691450184961,0.7825970631757003,0.4735146495905581,0.4671272782450251,0.5450178501284257,0.4192431038352098,0.5521489182509228,0.6551669583633768,0.6113559740903817,0.37561805275313187,0.7984912154676501,0.6511132926353703,0.8007807467007736,0.5303103261423541,0.37691506968437705,1.0,0.5214400809982765,0.4892526512647093,0.4950665871636417,0.5165703631870077,0.46421347796772894,0.4398729432079913,0.4486603639132143,0.45203116589052283,0.46046586193724703,0.4778515838778654,0.4893953304072317,0.5632895202771168,0.4714290556445989,0.45698658562902494,0.19115055842323614,0.4638043983162302,0.45836088539525544,0.4893228154292506,0.48232788590009834,0.5735473868974645,0.3680917336162648,0.43725540682271313,0.46286942161272826,0.4645543667842822,0.4279679177175044,0.4549582141246651,0.40067648461922545,0.5244698225506135,0.5081969275496749,0.4180868472855046,0.4750234979860687,0.4585992617343403,0.5453878415796415,0.5461581239251706,0.6334920424946399,0.28889020799465037,0.5259984041644925,0.5828627327832913,0.4937088283189681,0.587703220195304,0.4622850615481613,0.457481517589559,0.5571603371264533,0.2709773644196207,0.4675482717628707,0.6286044274263621,0.577030795801058,0.5478963028221187,0.4942456285274751,0.4869667655813752
10x_heart_11_parse_heart_13_Topic_17,0.5396779668326545,0.41811312390017163,0.22173429162473401,0.5672917346390037,0.6640522553172209,0.37241991357291204,0.6234909414282558,0.7786524014749997,0.4987723726773501,0.606006770014258,0.24685505633356186,0.5920870803946126,0.8024884755457279,0.638678284386001,0.6111266850932748,0.12497725538969173,0.5599863104402155,0.6278896356071764,0.6057184990291014,0.7955614719925387,0.6164894757537467,0.8271982079168837,0.6231679450025016,0.5978464272583501,0.5205938914107241,0.34334684796559145,0.37377508715408325,0.6761069363082893,0.35824391226696384,0.5630961149229331,0.44071888732606923,0.5214400809982765,1.0,0.4148065901680813,0.45983687663309625,0.7824588554738181,0.578362284424579,0.6771908325637142,0.420957907916361,0.732792531140747,0.4170070197160436,0.46894043290248055,0.4930287042968744,0.6330234853320528,0.5648278079430452,0.37767276536314487,0.1507833312815816,0.6184785716351661,0.46037642665071443,0.39703536840024145,0.45499084326674,0.6420793847770044,0.5998775950774001,0.5527298621414991,0.5419195327942012,0.43707375195675335,0.39394242411312286,0.762551409877348,0.4364828519261643,0.45207356348446126,0.5452915808629377,0.38190385604445365,0.5127960246824664,0.7503883106894573,0.5719011207877224,0.44185713629180023,0.501599722353741,0.7499586065780598,0.5770281315154784,0.5918686527252001,0.5232925918078095,0.5157482138434814,0.5691592030429037,0.6541045712786215,0.5250386528795538,0.4426722805574943,0.6357090278107272,0.5111129522082902,0.6319495559554593,0.4084384099893892,0.610701674668835,0.5173475873213879
10x_hipp_13_parse_hipp_12_Topic_1,0.4617464854018558,0.6011917475540282,0.15904402830876363,0.6872954262005267,0.53361166185319,0.5000423992458494,0.5569036317391469,0.6058963798192095,0.6762395878558964,0.5077376743112044,0.4063916026745751,0.5983537470207165,0.5978220133261881,0.5244984429328104,0.6343019896150649,0.1179188596305345,0.7385093950000082,0.5420437654642867,0.510038072812179,0.4528730596625371,0.524233994936499,0.2866231736489394,0.5727553157047032,0.6390751934101428,0.6195074730613421,0.23003261005751363,0.5538648612947908,0.6581961288570157,0.5509292089213415,0.5518476763864771,0.2489466843312389,0.4892526512647093,0.4148065901680813,1.0,0.6669241959827964,0.6361540828312395,0.5541899173485251,0.46420761321848725,0.5578539603416439,0.5001029435095009,0.5733625489301832,0.6089082693076777,0.7469807944667429,0.5749993934713069,0.49393939805154663,0.5916357788563185,0.2659685986883762,0.5054838815072905,0.5249950619721929,0.9856693329144113,0.6085345798415843,0.590248927033296,0.4247607274458227,0.5462752256081265,0.49301186794126606,0.7389646934109221,0.5077727403147252,0.5221131136375139,0.5152711850109174,0.6874835763616933,0.6505622702434362,0.5051972506054139,0.5296576376969494,0.46699291200314197,0.5746693128928703,0.5432691015231454,0.6438805592207721,0.27489703676573196,0.6182477518818412,0.6114245380331218,0.5747703113842614,0.6300939076416738,0.4609970864826637,0.4901811302670769,0.6274645215883189,0.2803825235757864,0.4702496461018657,0.6834406937765175,0.5658201089472595,0.5720934436781286,0.5714921694251879,0.5855080502689515
10x_hipp_13_parse_hipp_12_Topic_2,0.45353177922676813,0.5543943443944243,0.17872071623863273,0.6322253980802748,0.525721940830505,0.505975010296087,0.5925682413637295,0.6087255219583614,0.6241441288492724,0.5483680918854633,0.4479320728351137,0.5866094945676936,0.6022538904793666,0.5194660743152494,0.6343517240192295,0.1593134261507685,0.6664668689194455,0.5403514775199316,0.550936779723527,0.4718012571467127,0.47794290168538645,0.3282201190539975,0.5923941613275978,0.6199752865723274,0.5892651536051451,0.2319422087985008,0.5429532289990305,0.6287404469899431,0.5388219527165925,0.5662328820568316,0.25640417266705895,0.4950665871636417,0.45983687663309625,0.6669241959827964,1.0,0.63193569000451,0.6008561497438623,0.6298868714129116,0.6731021505818714,0.6072953873882028,0.8047779448806924,0.7715165581999746,0.6337754265706177,0.5712721070732438,0.5166858983266195,0.8300607071665264,0.29173131209334546,0.688992163724387,0.7104384887784584,0.6723610256847168,0.6890018317718863,0.5930230003139287,0.4820353068996599,0.594040994537272,0.5078084172972938,0.6273695139571522,0.7367096231003556,0.5760713188605607,0.6602712366881213,0.6530413382377083,0.7429545476211434,0.72306739769427,0.7468174998153418,0.46021619713571527,0.5165817541762597,0.4738368863625846,0.6351180254689809,0.2968497642564243,0.5607270057535969,0.6342682491624294,0.6936854735140008,0.6185348008214382,0.5140578688754228,0.4700899647711332,0.5780537182682185,0.28299520296860536,0.5205262646089432,0.6529035321038799,0.576016201050109,0.5200245302894588,0.6914740942642398,0.6861116472237918
10x_hipp_13_parse_hipp_12_Topic_3,0.6131999511110182,0.5505585678659423,0.2341476586247666,0.6738686289926283,0.7114670693156452,0.47142299204348903,0.6375901149666601,0.7854927650604452,0.6296115540676392,0.6645891798764784,0.3536795350426055,0.6364123389408908,0.8236361110672141,0.688520603201062,0.7063869873397121,0.14308750005512727,0.6901556128655727,0.6768600655106027,0.6696946866493757,0.7658113168770088,0.6978075219553656,0.6169750636509125,0.6512553583532531,0.6587198544450805,0.6281122283235214,0.36227354540537426,0.4981291709925625,0.7361096148927126,0.4879588920068836,0.6025404242059831,0.4346661549462967,0.5165703631870077,0.7824588554738181,0.6361540828312395,0.63193569000451,1.0,0.679861253331765,0.7368510485914648,0.5417281372763981,0.816841104212692,0.6048711785240041,0.7165259536321429,0.6945219947153455,0.6895682597815498,0.6775505285488679,0.5893516563284636,0.25356855639315246,0.6915474952229375,0.6066755809437445,0.6194165435111046,0.5866778418412528,0.6908546953974212,0.7112999554448431,0.6595305735350595,0.6681247439323746,0.6581403906605462,0.5333934242679322,0.8275943314058725,0.5562519384031251,0.6306965439253879,0.7530132273806015,0.5197587086089072,0.6407816843761388,0.7520389335509167,0.6121462168041788,0.5400496755624727,0.6386921834750233,0.5938452136670569,0.6653549300432329,0.6651766928646394,0.6488139688663362,0.6161319982156408,0.6207086348985867,0.7330506415110579,0.6226458930746209,0.46224424540900055,0.6667492812560645,0.6517175564025698,0.654105482182193,0.5166463689302242,0.6997199565646973,0.6678717442806085
10x_hipp_13_parse_hipp_12_Topic_4,0.4929571695904227,0.526494032064564,0.18337393407473912,0.6089096498082723,0.5951845690282614,0.4413407975193835,0.6021597708233174,0.636275882192361,0.5488279794875047,0.6774349787863291,0.28920281060054776,0.5945207364746966,0.6974933664447898,0.5829193678017669,0.6373722825835829,0.11623444765504842,0.6193457323170194,0.5809043966336841,0.679555034415072,0.6074984732372,0.5338890756867781,0.39336683398520345,0.5953915325755467,0.60190641331543,0.5434651777883627,0.28220139328783733,0.4727310342079154,0.641326674555597,0.4605005326700764,0.5538160960652608,0.33156554237917013,0.46421347796772894,0.578362284424579,0.5541899173485251,0.6008561497438623,0.679861253331765,1.0,0.6035738607067767,0.5364628795504899,0.652820809340745,0.5700621977825513,0.5909616480277718,0.5967588650338121,0.605520910054257,0.5922265565749366,0.5542240682822266,0.162013310314022,0.5950018323537589,0.5099030656759741,0.5435513787067086,0.5927652222561665,0.6225149863504528,0.5229286820897575,0.9857362035647083,0.5911050064060869,0.5750448134771975,0.501026328139347,0.6943787561528857,0.4958033049161199,0.5168489303541031,0.5914975071594671,0.485092761491017,0.5395521739718989,0.5693551024845955,0.5448448794921682,0.5033963414530657,0.5658885217987665,0.3454649367223839,0.611957861778032,0.5913203323732,0.618070433970232,0.5629118426438449,0.6412123920148015,0.5298603954718389,0.5760735697767613,0.35944880764269227,0.6578833272717132,0.5689327612109981,0.6072522041910734,0.4927380679854976,0.6494495099249699,0.6326920196957501
10x_hipp_13_parse_hipp_12_Topic_5,0.6093352329019844,0.46936283864226724,0.2483094801220862,0.562266365148882,0.7445260394351338,0.4568278794432019,0.5293100747576938,0.6009872786206104,0.5088527793995387,0.581192096819068,0.3380941969645075,0.5298567703430733,0.8048062035793221,0.7149567672643347,0.5818475628790079,0.17894957965263092,0.5499890006505359,0.6891705321324744,0.5700145183724646,0.8157329986518507,0.6523878593268277,0.41518138733436194,0.5184182208349665,0.5315938869909951,0.47019966256203705,0.35678789982850256,0.4240220815975475,0.6165444875595275,0.4094887436740745,0.46046317544898074,0.4358803165156627,0.4398729432079913,0.6771908325637142,0.46420761321848725,0.6298868714129116,0.7368510485914648,0.6035738607067767,1.0,0.582072934872143,0.9603827168980302,0.6763412214090098,0.5794827114915748,0.5107287862492003,0.5301821793145448,0.5148536373514064,0.6286077059983038,0.22125208061874313,0.8946611522810602,0.662876013275707,0.45854157044176147,0.6265375020919235,0.5500517928204373,0.7426060338649714,0.581628927205264,0.49601357374469424,0.4631118002414276,0.6199694670700563,0.8890385239095865,0.6448290349849803,0.476537259339183,0.5969546437518902,0.6152934109939151,0.708511234386467,0.8084839288862898,0.48557018926337125,0.4613996187278877,0.518626067348356,0.37313193948125667,0.6121169810970806,0.6115702926520884,0.6443878321433809,0.5329170588988678,0.5286619081217109,0.7089873358397099,0.5441286380533233,0.42284822714715653,0.589674990563047,0.5168720010309767,0.5487428187153283,0.4421907709403158,0.7247853168317238,0.6339040127945144
10x_hipp_13_parse_hipp_12_Topic_6,0.43895934860753516,0.5106080936070478,0.18001036137396098,0.5830234588522136,0.482509403888985,0.503225244397696,0.4892119130854259,0.5632430625536179,0.6299024460650683,0.4855732240512569,0.5501551115249194,0.5067303274757425,0.5247629490982633,0.47321111636141566,0.5805259871329705,0.21118761562989152,0.5728164975158442,0.49036394788817406,0.49061407179658656,0.4134182469190286,0.4501883384585481,0.31288899707683004,0.49965289984286754,0.5156652371693434,0.478266102185247,0.1757716261132356,0.4842440016400107,0.5306604567279863,0.47819306935507344,0.4798588170820186,0.20257268247442184,0.4486603639132143,0.420957907916361,0.5578539603416439,0.6731021505818714,0.5417281372763981,0.5364628795504899,0.582072934872143,1.0,0.5791428093914724,0.7680912288258586,0.5783849849056397,0.6591915015980342,0.48624689019344247,0.4670086220537437,0.7471814171074926,0.5554586963532919,0.7615762179104998,0.8011846627391247,0.5621498260782373,0.9299045620546372,0.5067421578777715,0.49470631283313327,0.5137005414639444,0.4483141981833001,0.6237355421581665,0.8422076106006614,0.5439284780015797,0.7246232356871332,0.5413713649582509,0.7130268367140767,0.8198704105925271,0.7455377553879409,0.4270557448063461,0.4779988732798781,0.4192807016407101,0.5820512600665704,0.2730959316015221,0.506985352504658,0.6266464951472831,0.7184183662105652,0.6095609154672057,0.4485671567411913,0.43755920132434845,0.5362196031793812,0.23185069107803313,0.4554682957111513,0.5935346279263903,0.4829248693582888,0.5320808781474696,0.7018781716656675,0.6939144381455913
10x_hipp_13_parse_hipp_12_Topic_7,0.6402321506285575,0.48873988984644046,0.25995011062621975,0.5995632062924512,0.777904766761783,0.45973652952401933,0.5664493652521436,0.6508206928188273,0.5341564332963874,0.6335065920717085,0.3267514193933405,0.5690479528520147,0.8590129597875295,0.7443773316127079,0.6219415368173262,0.17301297017021544,0.5895699682718135,0.7129503709750132,0.626419751837927,0.870136094527717,0.697211105330424,0.45748986124471136,0.5593718445295014,0.5752468096814308,0.5123985605153553,0.38582347710217135,0.4373570434499807,0.6642305161216427,0.4221709147812911,0.49770665262912317,0.47492109392459514,0.45203116589052283,0.732792531140747,0.5001029435095009,0.6072953873882028,0.816841104212692,0.652820809340745,0.9603827168980302,0.5791428093914724,1.0,0.649987243165098,0.5964229291355376,0.5491107786187263,0.586275017675556,0.5777788408075993,0.6027146880535643,0.2346618708653756,0.8626399790753596,0.6505645007565595,0.49002174083116,0.6188894550262697,0.6011632972829793,0.787049102482937,0.6301845174405611,0.5612496007935011,0.4978078428232582,0.5940253584386178,0.946213152146099,0.6186164056874435,0.5033540863506352,0.6204535680473622,0.5837575915534288,0.6860736668495778,0.8607600200649971,0.5299627623697647,0.4937103663371857,0.5510608993418153,0.41950517789630126,0.6456530748519947,0.6299427032939169,0.6495682829988622,0.5539959137731388,0.5791248388225944,0.7591649085672577,0.5728233027184683,0.4784154561299194,0.6429767590111041,0.5503166336965513,0.5926677124013796,0.46326797266972564,0.7384661673102532,0.6439585215500379
